YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2013,2013,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4,4,,,1.8,6.2,Race/Ethnicity,"Other, non-Hispanic",,,,,,32,MTH,MTH1_0,MEAN,RACE,OTH,,,,
2017,2017,WV,West Virginia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.3,5.3,,,5,5.7,Race/Ethnicity,"White, non-Hispanic",,,,,,54,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
2017,2017,CO,Colorado,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.3,4.3,,,4,4.5,Gender,Female,,,,,,8,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
2013,2013,GU,Guam,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,11.2,11.2,,,8.3,14.9,Overall,Overall,,,,,,66,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,TN,Tennessee,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,47,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2015,2015,ID,Idaho,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,16,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2017,2017,NJ,New Jersey,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.4,5.4,,,3.5,7.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,34,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
2015,2015,NC,North Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.2,4.2,,,2.4,6.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,37,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
2019,2019,AR,Arkansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.4,5.4,,,5,5.8,Overall,Overall,,,,,,5,MTH,MTH1_0,MEAN,OVERALL,OVR,,,,
2017,2017,US,United States,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.9,3.9,*,50 States + DC: US Median,3.8,4.2,Overall,Overall,,,,,,59,MTH,MTH1_0,MEAN,OVERALL,OVR,,,,
2015,2015,CT,Connecticut,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.6,3.6,,,3.4,3.8,Overall,Overall,,,,,,9,MTH,MTH1_0,MEAN,OVERALL,OVR,,,,
2014,2014,WI,Wisconsin,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,8.2,8.2,,,4.9,11.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,55,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
2016,2016,MT,Montana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.8,2.8,,,2.4,3.2,Gender,Male,,,,,,30,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2019,2019,CT,Connecticut,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.9,5.9,,,4,7.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,9,MTH,MTH1_0,MEAN,RACE,MRC,,,,
2013,2013,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,72,MTH,MTH1_0,MEAN,RACE,OTH,,,,
2018,2018,ID,Idaho,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,16,MTH,MTH1_0,MEAN,RACE,BLK,,,,
2018,2018,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.4,5.4,,,3.9,7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,40,MTH,MTH1_0,MEAN,RACE,MRC,,,,
2016,2016,UT,Utah,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,49,MTH,MTH1_0,MEAN,RACE,BLK,,,,
2014,2014,CT,Connecticut,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.8,3.8,,,3.5,4.1,Race/Ethnicity,"White, non-Hispanic",,,,,,9,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
2017,2017,NC,North Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.5,3.5,,,2.1,5,Race/Ethnicity,Hispanic,,,,,,37,MTH,MTH1_0,AGEADJMEAN,RACE,HIS,,,,
2014,2014,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.5,3.5,,,3.1,3.8,Gender,Male,,,,,,40,MTH,MTH1_0,MEAN,GENDER,GENM,,,,
2015,2015,TX,Texas,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.1,13.1,,,10.9,15.7,Overall,Overall,,,,,,48,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,MT,Montana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,30,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2012,2012,CT,Connecticut,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4,4,,,3.7,4.3,Gender,Female,,,,,,9,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
2019,2019,VA,Virginia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.4,3.4,,,3.1,3.7,Gender,Male,,,,,,51,MTH,MTH1_0,MEAN,GENDER,GENM,,,,
2011,2011,VT,Vermont,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.4,3.4,,,3,3.8,Gender,Male,,,,,,50,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2012,2012,MS,Mississippi,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,28,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
2012,2012,WY,Wyoming,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,56,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2012,2012,NM,New Mexico,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.4,16.4,,,14.3,18.7,Overall,Overall,,,,,,35,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,AK,Alaska,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.3,3.3,,,2.9,3.8,Race/Ethnicity,"White, non-Hispanic",,,,,,2,MTH,MTH1_0,MEAN,RACE,WHT,,,,
2011,2011,FL,Florida,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,12.9,12.9,,,8.4,19.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,12,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2012,2012,HI,Hawaii,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.6,2.6,,,2.3,3,Gender,Male,,,,,,15,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2018,2018,IA,Iowa,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.4,3.4,,,3.2,3.6,Overall,Overall,,,,,,19,MTH,MTH1_0,MEAN,OVERALL,OVR,,,,
2012,2012,HI,Hawaii,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,15,MTH,MTH1_0,MEAN,RACE,OTH,,,,
2011,2011,VI,Virgin Islands,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,78,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
2014,2014,WA,Washington,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.1,4.1,,,3.2,5.1,Race/Ethnicity,Hispanic,,,,,,53,MTH,MTH1_0,MEAN,RACE,HIS,,,,
2015,2015,ID,Idaho,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,16,MTH,MTH1_0,MEAN,RACE,BLK,,,,
2011,2011,NJ,New Jersey,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,3.4,3.9,Gender,Female,,,,,,34,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
2016,2016,RI,Rhode Island,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.6,4.6,,,4.1,5.2,Gender,Female,,,,,,44,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
2016,2016,MD,Maryland,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,3.7,4.2,Gender,Female,,,,,,24,MTH,MTH1_0,AGEADJMEAN,GENDER,GENF,,,,
2011,2011,KY,Kentucky,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,7.3,7.3,,,4.8,9.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,21,MTH,MTH1_0,MEAN,RACE,MRC,,,,
2013,2013,DC,District of Columbia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.5,3.5,,,2.9,4.1,Gender,Male,,,,,,11,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2016,2016,NM,New Mexico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,35,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
2013,2013,WY,Wyoming,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,56,MTH,MTH1_0,MEAN,RACE,BLK,,,,
2019,2019,IL,Illinois,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.5,3.5,,,3.2,3.9,Gender,Male,,,,,,17,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2019,2019,PA,Pennsylvania,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,18.9,18.9,,,13.8,25.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,42,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2018,2018,TX,Texas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.2,4.2,,,2.5,5.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
2011,2011,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,72,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
2017,2017,OK,Oklahoma,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.5,5.5,,,4.4,6.6,Race/Ethnicity,"Other, non-Hispanic",,,,,,40,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
2014,2014,NY,New York,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.2,3.2,,,2.9,3.6,Gender,Male,,,,,,36,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2013,2013,PR,Puerto Rico,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.3,3.3,,,2.9,3.8,Gender,Male,,,,,,72,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2014,2014,ME,Maine,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,16.9,16.9,,,14.2,20,Overall,Overall,,,,,,23,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
2018,2018,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5,5,,,4.4,5.6,Gender,Female,,,,,,32,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
2016,2016,NY,New York,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,10.3,10.3,,,7.8,13.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,36,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2015,2015,VT,Vermont,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,50,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
2015,2015,SC,South Carolina,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.1,4.1,,,2.7,5.6,Race/Ethnicity,"Other, non-Hispanic",,,,,,45,MTH,MTH1_0,MEAN,RACE,OTH,,,,
2011,2011,DE,Delaware,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,3.3,4.1,Race/Ethnicity,"White, non-Hispanic",,,,,,10,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
2018,2018,MA,Massachusetts,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.3,4.3,,,3.4,5.1,Race/Ethnicity,Hispanic,,,,,,25,MTH,MTH1_0,MEAN,RACE,HIS,,,,
2015,2015,IL,Illinois,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.4,3.4,,,3.2,3.7,Overall,Overall,,,,,,17,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
2012,2012,ID,Idaho,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.8,3.8,,,3.4,4.2,Overall,Overall,,,,,,16,MTH,MTH1_0,MEAN,OVERALL,OVR,,,,
2019,2019,CO,Colorado,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.6,3.6,,,3.3,3.9,Gender,Male,,,,,,8,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2016,2016,ND,North Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,38,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
2011,2011,NJ,New Jersey,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,11.5,11.5,,,9.3,14.1,Race/Ethnicity,"White, non-Hispanic",,,,,,34,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
2011,2011,AK,Alaska,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.3,5.3,,,3.4,7.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,2,MTH,MTH1_0,MEAN,RACE,MRC,,,,
2015,2015,IN,Indiana,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,6.7,6.7,,,3.2,10.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,18,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
2019,2019,NE,Nebraska,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3,3,,,2.7,3.2,Gender,Male,,,,,,31,MTH,MTH1_0,AGEADJMEAN,GENDER,GENM,,,,
2011,2011,MA,Massachusetts,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,7.5,7.5,,,5.3,9.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,MTH,MTH1_0,AGEADJMEAN,RACE,MRC,,,,
2013,2013,IL,Illinois,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.7,3.7,,,3.4,4,Overall,Overall,,,,,,17,MTH,MTH1_0,MEAN,OVERALL,OVR,,,,
2015,2015,DE,Delaware,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,10,MTH,MTH1_0,MEAN,RACE,OTH,,,,
2015,2015,NV,Nevada,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.9,3.9,,,3.3,4.5,Race/Ethnicity,"White, non-Hispanic",,,,,,32,MTH,MTH1_0,MEAN,RACE,WHT,,,,
2011,2011,MO,Missouri,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,7.8,7.8,,,4.6,11,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,29,MTH,MTH1_0,MEAN,RACE,MRC,,,,
2012,2012,VA,Virginia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3.7,3.7,,,3.4,4,Gender,Female,,,,,,51,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
2017,2017,DC,District of Columbia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.9,3.9,,,3.5,4.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,11,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
2014,2014,DE,Delaware,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,3.7,3.7,,,1.6,5.9,Race/Ethnicity,"Other, non-Hispanic",,,,,,10,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
2013,2013,SD,South Dakota,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,46,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
2013,2013,MN,Minnesota,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,3,3,,,2,4.1,Race/Ethnicity,"Other, non-Hispanic",,,,,,27,MTH,MTH1_0,MEAN,RACE,OTH,,,,
2011,2011,OR,Oregon,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.5,13.5,,,10.8,16.7,Race/Ethnicity,"White, non-Hispanic",,,,,,41,MTH,MTH2_0,CRDPREV,RACE,WHT,,,,
2012,2012,MO,Missouri,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.4,13.4,,,8.1,21.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,29,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2016,2016,PA,Pennsylvania,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.2,4.2,,,3.8,4.5,Race/Ethnicity,"White, non-Hispanic",,,,,,42,MTH,MTH1_0,AGEADJMEAN,RACE,WHT,,,,
2013,2013,TN,Tennessee,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.6,4.6,,,4.1,5,Gender,Female,,,,,,47,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
2015,2015,NM,New Mexico,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.4,13.4,,,9.9,17.8,Race/Ethnicity,Hispanic,,,,,,35,MTH,MTH2_0,CRDPREV,RACE,HIS,,,,
2015,2015,VI,Virgin Islands,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,78,MTH,MTH2_0,CRDPREV,RACE,BLK,,,,
2013,2013,GA,Georgia,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,2.2,2.2,,,1.4,3.1,Race/Ethnicity,"Other, non-Hispanic",,,,,,13,MTH,MTH1_0,AGEADJMEAN,RACE,OTH,,,,
2019,2019,KS,Kansas,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,4.5,4.5,,,4.3,4.7,Overall,Overall,,,,,,20,MTH,MTH1_0,AGEADJMEAN,OVERALL,OVR,,,,
2012,2012,MO,Missouri,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,4.5,4.5,,,4.1,4.9,Gender,Female,,,,,,29,MTH,MTH1_0,MEAN,GENDER,GENF,,,,
2013,2013,NY,New York,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,36,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
2018,2018,AK,Alaska,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,13.3,13.3,,,9.5,18.5,Overall,Overall,,,,,,2,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
2014,2014,KY,Kentucky,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,18.5,18.5,,,15.7,21.8,Overall,Overall,,,,,,21,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
2011,2011,OH,Ohio,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Age-adjusted Mean,5.6,5.6,,,4.7,6.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,39,MTH,MTH1_0,AGEADJMEAN,RACE,BLK,,,,
2019,2019,MD,Maryland,BRFSS,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,,Number,Mean,5.8,5.8,,,4.4,7.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,24,MTH,MTH1_0,MEAN,RACE,MRC,,,,
2016,2016,WV,West Virginia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,54,MTH,MTH2_0,CRDPREV,RACE,MRC,,,,
2011,2011,AL,Alabama,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,1,MTH,MTH2_0,CRDPREV,RACE,OTH,,,,
2014,2014,DC,District of Columbia,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,,%,Crude Prevalence,10.1,10.1,,,7,14.2,Overall,Overall,,,,,,11,MTH,MTH2_0,CRDPREV,OVERALL,OVR,,,,
